pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
ebola,"[0.30000000000000004, 0.15000000000000002, 0.55]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,20953.04154335593,4800.911886395984,20951,659,98021.05022182161
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,62113.01305464654,19311.040240045917,62111,350,63565.18900096092
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,42034.27414316742,11247.407602060779,42034,464,86048.14662315782
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,25985.43679862405,6180.6660661200685,25984,636,94825.83897481118
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,62078.73410198854,19296.40774305875,62077,349,63935.26584760749
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,40581.78390801221,10746.661741212456,40580,461,88481.80448398477
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,22967.185922091296,5342.023101308818,22966,645,96862.16428800252
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,61939.039043448945,19232.326981821694,61938,350,64452.15258069605
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,40374.39784404196,10675.443745380297,40373,465,89129.40992697625
ebola,"[0.30000000000000004, 0.2, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,23636.11625775958,5525.516026510319,23634,643,96873.55722247125
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,62000.98831336112,19261.31934132001,61999,349,64436.94047893472
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,39666.894046920606,10435.878726806402,39665,459,90370.12692179497
ebola,"[0.30000000000000004, 0.2, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,21626.9722573662,4980.40714707001,21626,647,97887.61614453266
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,63096.84439000234,19767.92588920564,63095,345,62538.66909385286
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,42875.36684087789,11543.818089097465,42873,456,85671.19502478684
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,26551.701171882683,6341.901934405048,26551,626,94721.99221221
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,63072.28545208271,19757.632204687747,63071,344,62891.780232491365
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,41483.50705634309,11058.700088483449,41481,453,88086.93260850632
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,23552.679918791393,5502.176636956872,23551,634,96759.2749639103
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,62937.74757326896,19694.9297806687,62936,344,63337.57305769285
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,41337.41153111908,11007.661261007015,41337,457,88602.42957435607
ebola,"[0.30000000000000004, 0.25, 0.45]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,24341.469887453015,5720.324195983816,24340,632,96692.17480531482
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,63001.85024629002,19725.39285110099,63000,344,63358.27284785907
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,40641.96468091877,10769.36133411308,40640,452,89891.76758743371
ebola,"[0.30000000000000004, 0.25, 0.45]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,22293.169001051778,5159.47362006136,22292,635,97748.07749732755
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,64058.37507935979,20220.92708343837,64057,340,61487.98303819256
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,43706.65157904128,11840.03357377337,43705,449,85296.1336396591
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,27117.330620691268,6504.181671650227,27115,616,94610.63594113942
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,64043.4475645757,20215.059748922205,64042,339,61823.44252163448
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,42377.58707925839,11371.792519544231,42375,445,87672.73496578063
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,24141.933375339708,5664.64687759527,24140,623,96649.78606114798
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,63913.78439001449,20153.66182542114,63912,340,62266.500173540975
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,42289.34743771338,11340.218164838032,42287,450,88077.17196583864
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,25048.968374600758,5917.588285922332,25047,621,96501.43660810102
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,63979.97925542174,20185.604108974316,63979,339,62255.436807676786
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,41607.816416427435,11103.949990593312,41606,444,89375.11909746511
ebola,"[0.30000000000000004, 0.30000000000000004, 0.4]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,22965.018991640878,5341.705594025812,22963,624,97603.91108790756
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,64998.20871966544,20670.037429317068,64997,335,60412.995045160525
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,44527.91954529562,12135.910703230831,44527,442,84904.45017338947
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,27681.781094349426,6667.35071242049,27681,606,94491.6237184589
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,64992.78868490776,20668.665245063996,64992,334,60730.13263729668
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,43263.57732732991,11685.729551741868,43263,438,87260.55761122811
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,24734.299630794358,5829.285820747797,24733,612,96533.65189584569
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,64867.54127957183,20608.418424270923,64866,335,61137.81058398733
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,43229.887416753045,11672.920515474834,43228,443,87533.94588735419
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,25757.843529064652,6117.120965973756,25757,610,96300.9479497961
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,64935.961603892734,20641.92981458999,64934,334,61128.29103497951
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,42564.0380234881,11439.427173693766,42563,437,88860.23219567546
ebola,"[0.30000000000000004, 0.35000000000000003, 0.35000000000000003]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,23641.598997037363,5526.905528341167,23641,613,97451.80875079427
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,65916.94489103631,21115.26094416941,65916,330,59313.54582214127
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,45339.42487147626,12431.461707282728,45338,436,84519.07151976757
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,28245.272568486365,6831.473136450526,28244,596,94364.89252192815
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,65920.93601141933,21118.460679570642,65919,330,59652.2665952043
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,44140.73511315213,12000.198299674745,44139,431,86830.78571336254
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,25328.987715665975,5995.895454712536,25328,602,96416.21339713666
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,65799.7141855544,21059.235340766252,65798,330,59984.99578721658
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,44159.07624008089,12005.694029140668,44158,436,86972.2172176849
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,26468.16601604445,6318.962240235873,26467,600,96096.90842652369
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,65870.44081094285,21094.38341050496,65869,330,60018.977363748825
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,43509.92675536592,11775.474774676371,43508,431,88350.75650049327
ebola,"[0.30000000000000004, 0.4, 0.30000000000000004]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,24321.836178012236,5714.822286708404,24320,602,97291.5006631994
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,66815.25335987023,21556.64574996562,66813,326,58231.76623180252
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,46140.45409339951,12726.360037743247,46139,429,84094.64177238912
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,28807.41521103782,6996.431071400845,28806,587,94238.57105643261
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,66828.26600774513,21564.356308701157,66826,325,58511.73292602986
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,45008.314981764925,12314.861255045593,45006,425,86407.63857560304
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,25924.66272390607,6164.125292858248,25922,592,96292.30302252468
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,66710.9906110878,21506.159725249672,66709,326,58852.863014264396
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,45076.4196812474,12338.262529247593,45075,430,86417.82524220183
ebola,"[0.30000000000000004, 0.45, 0.25]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,27179.22097141221,6522.931290737874,27178,591,95889.54123711173
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,66783.8102379737,21542.877456150425,66782,325,58845.80151662806
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,44444.43260348677,12111.647541927407,44443,424,87800.54572787936
ebola,"[0.30000000000000004, 0.45, 0.25]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,25004.40335638255,5905.1191029307365,25002,592,97127.09683454732
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,67693.64162864162,21994.17901791936,67692,322,57131.234424096816
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,46931.40154079434,13020.661010134212,46930,423,83678.78244633792
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,29367.88678314062,7162.132065121515,29367,578,94104.85077524306
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,67715.43073769932,22006.394797248824,67714,321,57392.49973140158
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,45865.14115629038,12629.225953611622,45864,418,85943.56431400635
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,26519.748160504867,6333.54000256536,26519,582,96161.8924683053
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,67601.89604897538,21949.178612896078,67601,322,57702.091399380704
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,45981.862164142105,12670.519386126529,45980,423,85819.37333140438
ebola,"[0.30000000000000004, 0.5, 0.2]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,27890.357324463967,6728.867681705831,27889,581,95664.42643665732
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,67676.73579942246,21987.45569813675,67675,321,57696.12154821443
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,45366.69658426822,12447.528493575901,45365,418,87258.20525318985
ebola,"[0.30000000000000004, 0.5, 0.2]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,25687.531487173732,6097.325527687191,25685,583,96959.47240165279
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,68552.6838900987,22427.888491522415,68551,318,56011.91320406434
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,47712.18323385767,13314.260807228182,47711,417,83247.96323057465
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,29926.57986333753,7328.5361832649105,29925,570,93972.76681988245
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,68582.84896314681,22444.522987997414,68581,317,56254.07923236206
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,46710.40579897885,12942.894819692325,46709,412,85488.76079014142
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,27112.697019349554,6503.694006848278,27111,573,96031.49497208415
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,68473.02137649101,22388.319337915957,68471,318,56532.64746898989
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,46875.60016076045,13002.423062723306,46873,418,85259.66058240246
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,28601.33488373829,6936.707030840549,28600,572,95436.26982474458
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,68549.65080734214,22428.066894318818,68548,317,56527.701712502734
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,46275.62961173428,12782.616378164217,46274,412,86700.04369601989
ebola,"[0.30000000000000004, 0.55, 0.15000000000000002]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,26369.1960577896,6290.889455274951,26368,573,96779.24939799662
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,69392.941623499,22857.807190518037,69391,314,54873.75247458623
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,48482.911057680816,13607.118027506714,48482,412,82830.9529683851
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,30483.458607419823,7495.633213389101,30482,562,93833.73352205748
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,69431.04086461854,22878.74455321121,69430,313,55096.483163838995
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,47544.196898848604,13255.805541558959,47543,407,85047.16519865212
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,27702.3914098336,6674.2565134612105,27701,565,95901.87709074098
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,69324.94408166813,22823.61463117565,69324,314,55344.48823851095
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,47757.34180803017,13333.783570220585,47756,412,84655.17539349892
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,29311.88868254062,7146.388880115364,29310,563,95197.68924608477
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,69403.08876314237,22864.71633805481,69401,313,55340.551036619145
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,47171.13101383997,13116.755587177267,47169,406,86125.73305071988
ebola,"[0.30000000000000004, 0.6000000000000001, 0.1]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,27048.305007017927,6485.488527071717,27047,564,96596.27995737149
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,70214.96257935022,23283.97252176433,70214,310,53716.69176740557
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,49243.24339186553,13899.03378986101,49242,406,82369.34841799202
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,31037.884470508685,7663.225314749206,31036,554,93687.75265023501
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,70260.67054435826,23309.1469428607,70258,310,53974.97727059689
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,48364.64611024874,13567.16133753038,48363,401,84558.26404089949
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,28288.951763034234,6845.257968847139,28288,556,95760.01120447983
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,70158.22728477101,23255.101726067893,70156,310,54137.56378141344
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,48626.96620676218,13664.448459091314,48626,406,84033.30425295397
ebola,"[0.30000000000000004, 0.65, 0.05]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,30021.2418384092,7357.687690783493,30020,555,94957.53275277573
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,70237.72614502283,23297.49292666175,70236,310,54191.24345757248
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,48052.17747521422,13449.43134574949,48051,401,85566.60595929806
ebola,"[0.30000000000000004, 0.65, 0.05]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,27725.005494357127,6681.157604687483,27724,556,96411.4604945952
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,71019.35245550034,23706.46208841796,71018,307,52597.75804434079
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,49993.880004810315,14190.187949951958,49993,401,81927.4914759099
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,31589.926345792122,7831.320813370134,31589,547,93561.05081581132
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,71071.37620462009,23735.29408588174,71071,306,52782.75459822153
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,49165.7305877277,13874.50767470204,49164,396,84098.20193927483
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,28859.063225407146,7012.746997271827,28858,549,95643.88504976101
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,70973.48998804989,23682.857338737056,70972,307,52971.01497892724
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,49485.00841219653,13994.516603493536,49484,401,83427.7731831279
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,30729.142291370423,7570.537476683172,30728,547,94723.19488424173
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,71053.20592097435,23725.95852259352,71052,306,52970.27286565034
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,48911.67503384093,13777.792752161437,48911,395,84964.10976976942
ebola,"[0.30000000000000004, 0.7000000000000001, 0.0]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,28385.312471702862,6873.797830499951,28384,548,96236.77463321909
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,61108.53755419506,18847.015718684066,61108,358,62927.03747180319
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,41381.24237208672,11018.025366146701,41381,476,85549.69587688653
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,25732.155678157054,6108.6051625796445,25731,652,94528.04590350731
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,61071.74275202672,18831.51742901762,61071,358,63365.64488233114
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,39930.455758970274,10522.469531085182,39930,471,88173.49498723357
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,22741.548952672303,5280.541768234249,22740,657,96730.71587577258
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,60883.03547125247,18746.50073175242,60882,358,64043.09021428866
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,39265.14531205263,10297.270674764015,39265,477,89313.44202632585
ebola,"[0.35000000000000003, 0.0, 0.65]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,22789.998989698677,5294.198429129316,22789,662,96963.61181036266
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,60969.55454023639,18786.075976066495,60969,357,63984.405223975395
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,38756.128951332284,10127.624092524733,38755,470,90520.4522290763
ebola,"[0.35000000000000003, 0.0, 0.65]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,21061.640221741414,4829.715199714599,21061,659,97950.44233034556
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases,"[0.0, 1.0, 2.0]",0.1,0.5,62102.5638043067,19301.910762588617,62102,353,61976.142026679256
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,42213.392525745716,11308.724396831287,42212,468,85213.38258171135
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,26282.214870835807,6264.678929592614,26280,640,94423.48752984637
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,deaths,"[0.0, 1.0, 2.0]",0.1,0.5,62055.30232652233,19281.351709327253,62054,352,62394.48842742886
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,40627.91293812156,10761.39683819667,40626,465,87903.39922777913
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,23036.341830983845,5360.800864822035,23035,651,96684.50000318012
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",0.1,0.5,61894.218805280965,19207.72187914789,61893,353,63031.161152902656
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,40232.08221468481,10625.990669227076,40231,469,88814.79147102612
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,23486.976926868483,5484.495085289751,23485,650,96788.28454606504
ebola,"[0.35000000000000003, 0.05, 0.6000000000000001]",0,deaths_within,"[0.0, 1.0, 2.0]",0.1,0.5,61961.7206071431,19239.15378253231,61960,352,62993.08713662082
