pathogen,split,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,epidemic_duration,vaccinations_administered
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,79886.82977184502,27486.637684392,79886,288,63819.96518201329
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,58983.465632701416,17906.602530979108,58983,360,70521.5659997254
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,4035.907243683249,1409.5582748415459,4035,328,75907.93976991922
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,77521.35891712594,25829.15394852688,77520,300,75384.87514236184
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,46538.97766015423,12876.817427968641,46538,418,85227.73105823976
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,767.9388115899652,265.8363389837641,767,225,81043.09702380541
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,75684.52586405334,24599.541437795495,75683,312,82250.19455689823
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,35347.18594309626,9009.199333363687,35347,493,92862.24769402822
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,302.65684390997274,104.0897659768101,302,174,82859.88116100198
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,74264.25342391938,23680.956618259108,74264,322,86557.54317997981
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,26243.303866377166,6254.874176523574,26242,584,96551.74559332995
ebola,"[0.5, 0.0, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,165.81657492644524,56.681322792203396,165,145,84110.0302281093
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,82890.07424740108,29722.798399194002,82889,275,42620.16114772264
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,71528.73859107339,23952.0211612147,71528,314,44146.87113820553
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,34562.38474653971,12476.197847101124,34561,400,47070.42636149236
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,80066.43329341023,27607.876436677394,80065,289,60867.17720104037
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,59744.61632972122,18235.554936840883,59743,363,66771.00929613017
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,3344.4017744130433,1167.7253804566599,3343,331,75164.47630698506
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,77916.68397585915,26088.373196039556,77916,301,71389.9620023893
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,48818.11188660825,13728.461391770648,48818,423,80013.91450711197
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,551.0858817363867,190.77775990528562,550,220,79609.94602609126
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,76267.98208202155,24971.85266992229,76267,311,77974.15242751485
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,39262.64146832726,10293.060167287003,39262,493,87804.09433855246
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,201.02201101313793,69.11722976995365,200,167,81081.93361073802
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,74988.80517171026,24133.060023593393,74987,320,82389.21144084807
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,31302.57842126748,7741.901390902254,31302,574,92425.8031808539
ebola,"[0.5, 0.0, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,104.36874768129707,35.62575557691891,104,135,81672.69897068394
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,82890.07424740108,29722.798399194002,82889,275,42620.16114772264
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,71528.73859107339,23952.0211612147,71528,314,44146.87113820553
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,34562.38474653971,12476.197847101124,34561,400,47070.42636149236
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,80048.23582001441,27598.66143394632,80047,288,61566.167563116556
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,59406.603691518976,18090.67215251078,59405,360,68673.57890593252
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,4044.9038540343427,1412.7329381487891,4044,328,75815.90141363975
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,77784.36494853401,26003.063631951085,77783,300,72707.68135936267
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,47471.739325505994,13222.886376196824,47471,419,83073.14010409528
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,768.9832399690143,266.2015120815812,768,225,80977.80087801247
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,76002.04983828473,24801.906747808232,76001,311,79670.07031933393
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,36706.41796130071,9447.70883540991,36705,492,91051.72067977519
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,302.9085443983977,104.17719271807701,302,174,82813.24318448742
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,74603.75592874852,23891.310951334097,74603,321,84259.5196014838
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,27802.343144780494,6702.692115668988,27801,581,95276.58499850023
ebola,"[0.5, 0.0, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,165.90829402431035,56.71297765712367,165,145,84074.743914893
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,77953.30303922773,26142.455606786,77953,296,76910.09142311345
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,50039.365208784715,14215.948158649204,50038,388,84848.99089362624
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,1501.2399455715586,521.084574565658,1500,254,81694.2504121745
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,75913.04211831448,24762.595019946755,75912,309,83794.24968197482
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,38175.34743899281,9936.566673832569,38174,460,92661.42901403332
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,385.4633117066928,132.9465608909924,385,190,82630.3681769097
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,74408.19987316776,23782.882072424938,74407,319,87868.43363687122
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,28616.792088139544,6942.283180633491,28616,546,96412.35986621561
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,165.38787502376744,56.685634890826506,164,152,82921.64567139646
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,73279.43892596802,23068.098605699215,73279,329,90546.75473569657
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,21400.429419291264,4920.27063503315,21400,647,98198.1228622109
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,92.39340142821368,31.455002088060912,91,127,83082.81035480692
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,72417.12901172467,22533.227634559014,72416,336,92354.63503590673
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,16167.841842949048,3573.4546454888123,16167,761,99042.99757527906
ebola,"[0.0, 0.5, 0.5]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,60.09049305161663,20.309429584513357,59,109,83130.07738671177
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,77953.30303922773,26142.455606786,77953,296,76910.09142311345
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,50039.365208784715,14215.948158649204,50038,388,84848.99089362624
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,1501.2399455715586,521.084574565658,1500,254,81694.2504121745
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,75871.9642227785,24737.534734782093,75871,308,84043.80278289152
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,37797.08174948428,9811.400285029951,37796,458,93065.16629669175
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,460.32151307648604,158.78250504445253,460,194,83374.77320338506
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,74282.38336368682,23705.375976179912,74282,319,88368.96227895629
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,27705.859831709182,6676.133406483742,27705,546,96853.51866790169
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,221.4277558871658,75.93087194615774,220,158,84191.05389298854
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,73069.07962483402,22939.986373736952,73068,329,91167.60090111246
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,20162.741340134613,4592.400672432235,20162,653,98516.17671757433
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,134.1312684106959,45.72981516195824,133,135,84918.30935067098
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,72137.17047715947,22364.746108422572,72136,337,93058.36767925824
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,14864.750722224358,3252.442894534275,14864,775,99240.2661209934
ebola,"[0.0, 0.5, 0.5]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,92.7391907046463,31.42802740785966,92,118,85362.84438334966
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,77953.30303922773,26142.455606786,77953,296,76910.09142311345
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,50039.365208784715,14215.948158649204,50038,388,84848.99089362624
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,1501.2399455715586,521.084574565658,1500,254,81694.2504121745
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,75957.3583620601,24791.048241421926,75957,308,83468.9785385329
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,38414.53189765279,10016.161134106313,38414,459,92400.98308202624
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,386.06141708399684,133.16456782361644,385,191,82716.64571760435
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,74474.19802451314,23823.99271521082,74473,319,87525.46399143327
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,28999.823672144877,7055.026541375082,28999,545,96188.75449538097
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,165.59494957625162,56.75695525402474,164,152,82858.65333266853
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,73354.4757549092,23113.81430606014,73353,328,90186.97797857573
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,21827.310999923706,5034.475135881734,21826,644,98049.4289082123
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,92.48559810740272,31.486399451733668,91,127,83027.79078329483
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,72494.62836349964,22579.63879436485,72494,336,92044.0391245769
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,16571.26658029438,3673.8954633618087,16570,755,98954.62959117943
ebola,"[0.0, 0.5, 0.5]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,60.13726424355343,20.325148236976382,59,109,83083.61417825602
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,77953.30303922773,26142.455606786,77953,296,76910.09142311345
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,50039.365208784715,14215.948158649204,50038,388,84848.99089362624
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,1501.2399455715586,521.084574565658,1500,254,81694.2504121745
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,75905.60472203621,24758.9823596543,75904,308,83796.4918858828
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,37932.391952694845,9856.141469222777,37932,458,92888.23554953144
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,460.370559056681,158.79961225777663,460,194,83368.44909311947
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,74334.76913792637,23737.76179400245,74333,319,88068.522062362
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,27935.34933102044,6742.807909531688,27934,546,96706.68421800215
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,221.44897939385748,75.93822697967609,220,158,84184.49679301801
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,73130.24851626024,22976.944132008623,73130,328,90854.20568039457
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,20420.013603427076,4660.0226374094,20419,651,98425.83447682214
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,134.14115137833278,45.73321763168453,133,135,84912.48581224456
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,72201.06705597299,22402.67734748098,72200,336,92776.63042914422
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.5,15100.91444020017,3310.1229530718374,15100,772,99196.1503262789
ebola,"[0.0, 0.5, 0.5]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.9,92.74381429543723,31.429606651616936,92,118,85357.8951783476
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.25,82203.83186298878,29205.447154753456,82202,277,49983.287616881236
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.5,68927.79790348558,22611.613725528965,68926,320,52856.51024817526
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.0,0.9,25091.996933100105,8961.358731075052,25090,390,58506.75337856349
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.25,79309.23112650533,27076.239076912458,79308,291,67710.7687685629
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.5,56262.046968349765,16733.99851853426,56260,371,74772.18876338852
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",0.5,0.9,2302.816121455055,801.8651166287975,2301,293,78253.02040972577
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.25,77155.37967373233,25579.789993886185,77154,303,77148.72664484504
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.5,44658.86282202077,12185.820482582312,44657,434,86409.27933852984
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.0,0.9,470.4978163047823,162.62071467080577,470,206,81048.4837644081
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.25,75535.78470919363,24500.14727218482,75535,314,82810.77443288905
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.5,34766.98314557213,8822.819900318973,34766,510,92613.48541706378
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",1.5,0.9,185.0362052203028,63.533571064301995,183,160,81909.80737551417
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.25,74300.08344536097,23701.30724199129,74298,323,86463.08922467596
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.5,26826.46950846725,6421.429420475172,26824,598,95907.16893583482
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases_within,"[0.0, 1.0, 2.0]",2.0,0.9,99.30857386735883,33.86634498479809,98,132,82424.54974816265
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.25,82203.83186298878,29205.447154753456,82202,277,49983.287616881236
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.5,68927.79790348558,22611.613725528965,68926,320,52856.51024817526
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.0,0.9,25091.996933100105,8961.358731075052,25090,390,58506.75337856349
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.25,79342.42997406668,27102.899998525747,79342,290,67917.32704386549
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.5,56300.08704488295,16752.964180791452,56299,367,75389.76768420998
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",0.5,0.9,2853.30897736526,993.8707212430907,2851,295,78524.87938396193
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.25,77094.69215350124,25543.36904722742,77093,302,77883.04588221977
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.5,44035.51208647685,11963.500580679849,44035,428,87814.03964702858
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.0,0.9,664.3807060718173,229.66442156728408,663,213,82208.53240503967
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.25,75350.27751180409,24384.213851996516,75349,313,83865.98903584215
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.5,33254.042925829955,8346.954621199444,33253,505,94145.96385721886
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",1.5,0.9,282.0507459417908,96.90283407388519,280,169,83673.78076121738
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.25,74000.30716776937,23515.939815434474,73999,323,87702.26333080197
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.5,24653.875905306915,5807.163743286137,24652,599,97172.20936832644
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths_within,"[0.0, 1.0, 2.0]",2.0,0.9,159.70295931542546,54.54287955332312,158,142,84631.39992234987
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.25,82203.83186298878,29205.447154753456,82202,277,49983.287616881236
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.5,68927.79790348558,22611.613725528965,68926,320,52856.51024817526
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.0,0.9,25091.996933100105,8961.358731075052,25090,390,58506.75337856349
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.25,79471.14632156276,27187.655040578255,79470,291,65721.23853669394
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.5,56923.13451450776,17012.23953270147,56922,371,72456.119136144
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",0.5,0.9,2335.2922921675513,813.294603647953,2334,295,77851.97804555451
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.25,77400.35479521134,25741.050722863183,77399,303,74856.55850387953
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.5,45944.005320074604,12652.678931724735,45943,434,83750.0242516126
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.0,0.9,474.8420153979523,164.14357318050492,473,207,80774.28937106792
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.25,75817.8520552605,24679.79410724238,75817,313,80603.22724465693
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.5,36498.716712168425,9378.680539995143,36497,507,90250.06293690644
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",1.5,0.9,186.1850531511828,63.940046635936994,185,161,81790.88055595296
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.25,74593.60454902539,23883.610014472633,74592,322,84475.1846321908
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.5,28771.97123441615,6985.745843285338,28770,593,94034.45117241115
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,cases,"[0.0, 1.0, 2.0]",2.0,0.9,99.70017573877678,33.99996781837713,98,132,82210.4927136227
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.25,82203.83186298878,29205.447154753456,82202,277,49983.287616881236
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.5,68927.79790348558,22611.613725528965,68926,320,52856.51024817526
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.0,0.9,25091.996933100105,8961.358731075052,25090,390,58506.75337856349
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.25,79456.03249845488,27180.63862610297,79455,290,66306.6181053856
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.5,56617.214163205106,16885.935848844347,56615,368,74040.18545961255
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",0.5,0.9,2856.6585507220116,995.0498985565325,2855,295,78467.73864189323
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.25,77278.74963174005,25663.693173527758,77277,302,75966.30077619661
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.5,44722.535691175544,12209.975442164137,44721,429,86191.74832845628
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.0,0.9,664.8831982844314,229.84007775893298,663,213,82166.43137203691
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.25,75571.7405530423,24524.042789943556,75570,313,82041.80032199895
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.5,34235.61886677874,8654.520920214554,34235,506,92802.11683979727
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",1.5,0.9,282.18395398732525,96.94913479247373,280,169,83643.13401998623
ebola,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]",0,deaths,"[0.0, 1.0, 2.0]",2.0,0.25,74236.44108499622,23661.122401164903,74235,322,86042.9832056293
