,pathogen,memory_window,behaviour_function,r,alpha,vaccine_efficacy,final_cases,final_deaths,peak_cases,peak_deaths,epidemic_duration,vaccinations_administered
407,ebola,28,deaths,0.0,0.0,0.9,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
408,ebola,28,deaths,0.0,1.0,0.25,81993.1792230215,29058.8130180031,14202.754667382194,29058.8130180031,276,53848.726119098246
409,ebola,28,deaths,0.0,1.0,0.5,66803.99849037219,21566.654277733232,9081.50910601006,21566.654277733232,318,61553.35630528721
410,ebola,28,deaths,0.0,1.0,0.9,17009.91338117153,6007.64157131572,1598.4364712173635,6007.64157131572,321,74995.64030518533
411,ebola,28,deaths,0.0,2.0,0.25,77572.95276021236,25863.878909914325,11920.011283358199,25863.878909914325,300,73321.83810612213
412,ebola,28,deaths,0.0,2.0,0.5,44532.181170104755,12141.939513681367,3859.3556750517564,12141.939513681367,427,85340.30467165286
413,ebola,28,deaths,0.0,2.0,0.9,775.5599938303012,267.5361997128621,82.76175324547178,267.5361997128621,203,85120.94689934893
414,ebola,28,deaths,1.0,0.0,0.25,80748.85458345301,28137.86550365403,13596.566738325586,28137.86550365403,281,65063.90862117869
415,ebola,28,deaths,1.0,0.0,0.5,62905.10672333004,19700.90157646042,7994.364921878798,19700.90157646042,331,71329.72941896332
416,ebola,28,deaths,1.0,0.0,0.9,10517.06471572707,3692.141254975411,910.2238988616782,3692.141254975411,324,77968.13107742125
417,ebola,28,deaths,1.0,1.0,0.25,76263.62874387838,24994.122237605075,11374.6655983333,24994.122237605075,306,81887.04378514498
418,ebola,28,deaths,1.0,1.0,0.5,39003.18170674043,10214.057153823482,3081.417693816868,10214.057153823482,451,91854.24291168609
419,ebola,28,deaths,1.0,1.0,0.9,513.4578677038194,176.9947748128768,54.860927609973174,176.9947748128768,192,84375.53451854583
420,ebola,28,deaths,1.0,2.0,0.25,73562.13031328746,23243.479486578435,10107.83867103928,23243.479486578435,325,88966.7224293823
421,ebola,28,deaths,1.0,2.0,0.5,22424.95314963044,5194.962043889261,1112.063810579251,5194.962043889261,628,97740.77313090584
422,ebola,28,deaths,1.0,2.0,0.9,147.48731823307975,50.27737259029513,19.276161693096757,50.27737259029513,136,85553.51433859325
423,ebola,28,deaths,2.0,0.0,0.25,74830.09205490538,24066.91940258669,10779.803317485292,24066.91940258669,314,88175.68738900809
424,ebola,28,deaths,2.0,0.0,0.5,32738.8827593432,8188.922357433898,2316.0146797494413,8188.922357433898,488,95759.91043363187
425,ebola,28,deaths,2.0,0.0,0.9,341.3969609454453,117.59440980483659,36.574198760905865,117.59440980483659,182,83719.20712446721
426,ebola,28,deaths,2.0,1.0,0.25,72346.48716302625,22499.851362557314,9631.286932753585,22499.851362557314,333,93141.36221607612
427,ebola,28,deaths,2.0,1.0,0.5,17388.767921095954,3878.328055944722,761.5653249011552,3878.328055944722,701,98987.53356295927
428,ebola,28,deaths,2.0,1.0,0.9,108.94190035127423,37.07629661273384,14.324340354606548,37.07629661273384,128,84598.57594255783
429,ebola,28,deaths,2.0,2.0,0.25,70915.76717439946,21631.904688332375,8975.965883803321,21631.904688332375,347,95564.17979877122
430,ebola,28,deaths,2.0,2.0,0.5,10142.018902239333,2139.951877810464,297.33032983851257,2139.951877810464,959,99663.70561830016
431,ebola,28,deaths,2.0,2.0,0.9,58.588455662724485,19.69737367968666,8.938801787469975,19.69737367968666,101,85456.4937681433
432,ebola,7,cases,0.0,0.0,0.25,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
433,ebola,7,cases,0.0,0.0,0.5,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
434,ebola,7,cases,0.0,0.0,0.9,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
435,ebola,7,cases,0.0,1.0,0.25,82062.10507141179,29099.089407200758,14179.221466898014,29099.089407200758,277,51476.02069302249
436,ebola,7,cases,0.0,1.0,0.5,67164.084283934,21729.437702864383,9011.844784241584,21729.437702864383,325,57521.60276377907
437,ebola,7,cases,0.0,1.0,0.9,12587.03339236709,4430.769355727506,1068.9704119442563,4430.769355727506,339,74635.02990626713
438,ebola,7,cases,0.0,2.0,0.25,78130.93766321623,26235.77988828023,12121.351166802571,26235.77988828023,300,69651.00671425438
439,ebola,7,cases,0.0,2.0,0.5,48258.91255166584,13515.888095147026,4312.395492074616,13515.888095147026,426,79937.87763575227
440,ebola,7,cases,0.0,2.0,0.9,418.67776033640814,144.5498683083403,42.10694416655588,144.5498683083403,198,81527.93568994771
441,ebola,7,cases,1.0,0.0,0.25,80748.85458345301,28137.86550365403,13596.566738325586,28137.86550365403,281,65063.90862117869
442,ebola,7,cases,1.0,0.0,0.5,62905.10672333004,19700.90157646042,7994.364921878798,19700.90157646042,331,71329.72941896332
443,ebola,7,cases,1.0,0.0,0.9,10517.06471572707,3692.141254975411,910.2238988616782,3692.141254975411,324,77968.13107742125
444,ebola,7,cases,1.0,1.0,0.25,76510.45483720858,25153.220177064533,11456.225227441395,25153.220177064533,306,80657.33721275558
445,ebola,7,cases,1.0,1.0,0.5,40709.23698234793,10793.41696103551,3255.3742640675214,10793.41696103551,450,90496.57123493867
446,ebola,7,cases,1.0,1.0,0.9,377.02546519131545,130.01185094310526,39.17465737482642,130.01185094310526,189,82572.10804999489
447,ebola,7,cases,1.0,2.0,0.25,74092.36084934956,23573.041645780213,10314.102277337091,23573.041645780213,324,87325.06958767475
448,ebola,7,cases,1.0,2.0,0.5,25731.467923806413,6109.934557395411,1360.6590752602915,6109.934557395411,601,96720.10632311634
449,ebola,7,cases,1.0,2.0,0.9,94.56867958853375,32.216495758346554,11.97644298362983,32.216495758346554,129,82484.35315565104
450,ebola,7,cases,2.0,0.0,0.25,74830.09205490538,24066.91940258669,10779.803317485292,24066.91940258669,314,88175.68738900809
451,ebola,7,cases,2.0,0.0,0.5,32738.8827593432,8188.922357433898,2316.0146797494413,8188.922357433898,488,95759.91043363187
452,ebola,7,cases,2.0,0.0,0.9,341.3969609454453,117.59440980483659,36.574198760905865,117.59440980483659,182,83719.20712446721
453,ebola,7,cases,2.0,1.0,0.25,72576.77501821611,22639.751971104146,9722.187706229755,22639.751971104146,333,92679.55626607053
454,ebola,7,cases,2.0,1.0,0.5,18554.69273290865,4175.446041311619,837.9730070071313,4175.446041311619,683,98829.58811842665
455,ebola,7,cases,2.0,1.0,0.9,89.4168557880059,30.419038706679355,11.583906707784898,30.419038706679355,125,83140.26992531947
456,ebola,7,cases,2.0,2.0,0.25,71294.61973479687,21857.09355033783,9132.412711121175,21857.09355033783,346,94909.87580220387
457,ebola,7,cases,2.0,2.0,0.5,11474.065196560487,2446.4720356744338,360.55713391631485,2446.4720356744338,907,99569.93297918512
458,ebola,7,cases,2.0,2.0,0.9,42.83974852844382,14.362098460364741,6.438260429638734,14.362098460364741,95,82733.86401376166
459,ebola,7,deaths,0.0,0.0,0.25,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
460,ebola,7,deaths,0.0,0.0,0.5,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
461,ebola,7,deaths,0.0,0.0,0.9,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
462,ebola,7,deaths,0.0,1.0,0.25,82070.97755151456,29116.85271552171,14239.30173604435,29116.85271552171,275,53123.26779869859
463,ebola,7,deaths,0.0,1.0,0.5,66998.08522190897,21661.484314998554,9128.535442546221,21661.484314998554,318,61008.53504779156
464,ebola,7,deaths,0.0,1.0,0.9,17034.22620011341,6016.411120301636,1600.6036247711743,6016.411120301636,321,74950.1591757249
465,ebola,7,deaths,0.0,2.0,0.25,77771.25851135189,25998.656063500617,12010.765693161495,25998.656063500617,299,72390.23036497935
466,ebola,7,deaths,0.0,2.0,0.5,45289.86493399418,12417.058939728762,3974.3307399650876,12417.058939728762,424,84692.36918989594
467,ebola,7,deaths,0.0,2.0,0.9,777.6664379929158,268.26880838210576,82.92081451781833,268.26880838210576,203,85053.6918381376
468,ebola,7,deaths,1.0,0.0,0.25,80748.85458345301,28137.86550365403,13596.566738325586,28137.86550365403,281,65063.90862117869
469,ebola,7,deaths,1.0,0.0,0.5,62905.10672333004,19700.90157646042,7994.364921878798,19700.90157646042,331,71329.72941896332
470,ebola,7,deaths,1.0,0.0,0.9,10517.06471572707,3692.141254975411,910.2238988616782,3692.141254975411,324,77968.13107742125
471,ebola,7,deaths,1.0,1.0,0.25,76371.23176861883,25065.13665360085,11420.009836887713,25065.13665360085,305,81457.69460968071
472,ebola,7,deaths,1.0,1.0,0.5,39430.45239500947,10358.260462440616,3137.5304274818395,10358.260462440616,449,91598.42723133913
473,ebola,7,deaths,1.0,1.0,0.9,514.1939259586225,177.2607668034217,54.91043504168113,177.2607668034217,193,84493.60377357453
474,ebola,7,deaths,1.0,2.0,0.25,73750.36409544281,23361.35553602439,10188.536633803113,23361.35553602439,324,88464.20118119882
475,ebola,7,deaths,1.0,2.0,0.5,23192.547994791974,5403.727666444275,1176.0938971802248,5403.727666444275,618,97551.63369484188
476,ebola,7,deaths,1.0,2.0,0.9,147.72026405367777,50.35738374045008,19.294147308477854,50.35738374045008,136,85497.2061449974
477,ebola,7,deaths,2.0,0.0,0.25,74830.09205490538,24066.91940258669,10779.803317485292,24066.91940258669,314,88175.68738900809
478,ebola,7,deaths,2.0,0.0,0.5,32738.8827593432,8188.922357433898,2316.0146797494413,8188.922357433898,488,95759.91043363187
479,ebola,7,deaths,2.0,0.0,0.9,341.3969609454453,117.59440980483659,36.574198760905865,117.59440980483659,182,83719.20712446721
480,ebola,7,deaths,2.0,1.0,0.25,72436.37088049186,22554.830322885973,9669.758111058785,22554.830322885973,333,92976.49458752712
481,ebola,7,deaths,2.0,1.0,0.5,17726.328608120515,3963.7823975872925,785.73311395163,3963.7823975872925,694,98944.05617049382
482,ebola,7,deaths,2.0,1.0,0.9,109.02229597993835,37.103768298033856,14.330462849592887,37.103768298033856,128,84571.27902609667
483,ebola,7,deaths,2.0,2.0,0.25,71051.84643875016,21713.02461260433,9035.593169922067,21713.02461260433,346,95337.11881251168
484,ebola,7,deaths,2.0,2.0,0.5,10543.901775685124,2231.717144178398,317.3294796875099,2231.717144178398,939,99636.81298183766
485,ebola,7,deaths,2.0,2.0,0.9,58.64619822338414,19.716795145165328,8.943008712235173,19.716795145165328,101,85409.13566339962
486,ebola,1,cases,0.0,0.0,0.25,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
487,ebola,1,cases,0.0,0.0,0.5,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
488,ebola,1,cases,0.0,0.0,0.9,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
489,ebola,1,cases,0.0,1.0,0.25,82111.26479091338,29136.30157870271,14204.943421849019,29136.30157870271,277,51226.821382164075
490,ebola,1,cases,0.0,1.0,0.5,67328.00435465598,21810.523883601538,9059.21360123132,21810.523883601538,324,57228.76505635341
491,ebola,1,cases,0.0,1.0,0.9,12701.044580992479,4471.450441266707,1079.0741663120011,4471.450441266707,339,74529.63329283218
492,ebola,1,cases,0.0,2.0,0.25,78233.00049514246,26306.571891371274,12170.122741633,26306.571891371274,299,69260.21963927994
493,ebola,1,cases,0.0,2.0,0.5,48706.0297192561,13686.257274415879,4396.236624847901,13686.257274415879,423,79571.11607676077
494,ebola,1,cases,0.0,2.0,0.9,426.34907682725316,147.21491435367346,42.77038374754001,147.21491435367346,199,81509.41736701001
495,ebola,1,cases,1.0,0.0,0.25,80748.85458345301,28137.86550365403,13596.566738325586,28137.86550365403,281,65063.90862117869
496,ebola,1,cases,1.0,0.0,0.5,62905.10672333004,19700.90157646042,7994.364921878798,19700.90157646042,331,71329.72941896332
497,ebola,1,cases,1.0,0.0,0.9,10517.06471572707,3692.141254975411,910.2238988616782,3692.141254975411,324,77968.13107742125
498,ebola,1,cases,1.0,1.0,0.25,76571.75803213392,25194.22579665111,11486.488177952398,25194.22579665111,306,80485.67820764557
499,ebola,1,cases,1.0,1.0,0.5,40995.571822287086,10892.21176857135,3299.183075437264,10892.21176857135,448,90333.67092848648
500,ebola,1,cases,1.0,1.0,0.9,380.48086897097096,131.2165678214337,39.47722984455594,131.2165678214337,190,82637.20050775993
501,ebola,1,cases,1.0,2.0,0.25,74189.76733278186,23635.01244340581,10356.67875212251,23635.01244340581,323,87075.6014040565
502,ebola,1,cases,1.0,2.0,0.5,26220.978726928803,6248.797312088453,1408.8445781374905,6248.797312088453,594,96574.77882310266
503,ebola,1,cases,1.0,2.0,0.9,95.8792650909634,32.6628382327917,12.115234666828279,32.6628382327917,129,82330.68567117071
504,ebola,1,cases,2.0,0.0,0.25,74830.09205490538,24066.91940258669,10779.803317485292,24066.91940258669,314,88175.68738900809
505,ebola,1,cases,2.0,0.0,0.5,32738.8827593432,8188.922357433898,2316.0146797494413,8188.922357433898,488,95759.91043363187
506,ebola,1,cases,2.0,0.0,0.9,341.3969609454453,117.59440980483659,36.574198760905865,117.59440980483659,182,83719.20712446721
507,ebola,1,cases,2.0,1.0,0.25,72626.21842814093,22670.306468005914,9745.521546336582,22670.306468005914,332,92578.75247907033
508,ebola,1,cases,2.0,1.0,0.5,18787.821254436934,4235.3575749951015,856.4725470684496,4235.3575749951015,678,98797.20486719251
509,ebola,1,cases,2.0,1.0,0.9,90.03198825658565,30.628188232915154,11.650185645951256,30.628188232915154,125,83058.7406246396
510,ebola,1,cases,2.0,2.0,0.25,71366.52004480323,21900.412871209253,9166.470917823799,21900.412871209253,345,94787.69689248972
511,ebola,1,cases,2.0,2.0,0.5,11768.971234980745,2515.0480285363637,376.92890527342115,2515.0480285363637,894,99547.75168820887
512,ebola,1,cases,2.0,2.0,0.9,43.40034420979555,14.56047108346439,6.498037120405283,14.56047108346439,96,82862.23795187898
513,ebola,1,deaths,0.0,0.0,0.25,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
514,ebola,1,deaths,0.0,0.0,0.5,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
515,ebola,1,deaths,0.0,0.0,0.9,88643.4473786162,34570.57800035722,18096.393880366915,34570.57800035722,248,0.0
516,ebola,1,deaths,0.0,1.0,0.25,82108.00488473228,29144.79842739311,14257.75059464671,29144.79842739311,275,52906.85859056869
517,ebola,1,deaths,0.0,1.0,0.5,67085.62436534138,21704.55201219815,9151.619275176608,21704.55201219815,317,60782.73614793736
518,ebola,1,deaths,0.0,1.0,0.9,17046.533323654487,6020.842304878034,1601.814277813249,6020.842304878034,321,74935.64012890634
519,ebola,1,deaths,0.0,2.0,0.25,77860.22781841815,26059.753237965764,12052.932837649587,26059.753237965764,298,72035.58301146867
520,ebola,1,deaths,0.0,2.0,0.5,45596.617434967106,12529.353407512834,4024.670005037002,12529.353407512834,422,84449.94293088777
521,ebola,1,deaths,0.0,2.0,0.9,778.8201961222663,268.6689580948213,83.021473625785,268.6689580948213,203,85032.78391174701
522,ebola,1,deaths,1.0,0.0,0.25,80748.85458345301,28137.86550365403,13596.566738325586,28137.86550365403,281,65063.90862117869
523,ebola,1,deaths,1.0,0.0,0.5,62905.10672333004,19700.90157646042,7994.364921878798,19700.90157646042,331,71329.72941896332
524,ebola,1,deaths,1.0,0.0,0.9,10517.06471572707,3692.141254975411,910.2238988616782,3692.141254975411,324,77968.13107742125
525,ebola,1,deaths,1.0,1.0,0.25,76421.30508631557,25098.44473494702,11443.064256310829,25098.44473494702,305,81309.97588989326
526,ebola,1,deaths,1.0,1.0,0.5,39608.100547618335,10418.490097645152,3162.6445913763637,10418.490097645152,448,91500.22552746563
527,ebola,1,deaths,1.0,1.0,0.9,514.5750310937733,177.39274328970157,54.94372993013327,177.39274328970157,193,84483.1597216973
528,ebola,1,deaths,1.0,2.0,0.25,73834.60076163968,23414.487108691625,10225.049276313735,23414.487108691625,324,88273.82773356215
529,ebola,1,deaths,1.0,2.0,0.5,23499.10718202532,5487.706711845485,1203.293431389658,5487.706711845485,613,97473.01799025355
530,ebola,1,deaths,1.0,2.0,0.9,147.86718021081268,50.407689769270895,19.30867293480212,50.407689769270895,136,85478.15635713551
531,ebola,1,deaths,2.0,0.0,0.25,74830.09205490538,24066.91940258669,10779.803317485292,24066.91940258669,314,88175.68738900809
532,ebola,1,deaths,2.0,0.0,0.5,32738.8827593432,8188.922357433898,2316.0146797494413,8188.922357433898,488,95759.91043363187
533,ebola,1,deaths,2.0,0.0,0.9,341.3969609454453,117.59440980483659,36.574198760905865,117.59440980483659,182,83719.20712446721
534,ebola,1,deaths,2.0,1.0,0.25,72477.65230229784,22580.21921341621,9687.652948747378,22580.21921341621,332,92889.29570937624
535,ebola,1,deaths,2.0,1.0,0.5,17865.91097851519,3999.2289428191307,796.1664670503103,3999.2289428191307,691,98925.84752526887
536,ebola,1,deaths,2.0,1.0,0.9,109.07544038479787,37.121892365825815,14.335774860674338,37.121892365825815,128,84561.75779085404
537,ebola,1,deaths,2.0,2.0,0.25,71113.11795607046,21749.717267451997,9061.754296330328,21749.717267451997,346,95242.5240738535
538,ebola,1,deaths,2.0,2.0,0.5,10710.50228204609,2269.9077008671306,325.96945467195684,2269.9077008671306,931,99625.38892577776
539,ebola,1,deaths,2.0,2.0,0.9,58.688168587461234,19.730903456730225,8.947536744207932,19.730903456730225,101,85391.55175102645
540,influenza,0,cases,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
541,influenza,0,cases,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
542,influenza,0,cases,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
543,influenza,0,cases,0.0,1.0,0.25,42469.30733570274,3.769551764182099,3258.2639969203165,3.769551764182099,400,73205.30421499112
544,influenza,0,cases,0.0,1.0,0.5,11875.98861597765,0.9443335575578083,518.488840404846,0.9443335575578083,491,81949.10705885894
545,influenza,0,cases,0.0,1.0,0.9,279.3954405008641,0.026261046987892167,19.095483789644145,0.026261046987892167,200,61677.11430367705
546,influenza,0,cases,0.0,2.0,0.25,34229.6808834805,2.8488964620565103,2040.508288052525,2.8488964620565103,476,88920.28221371361
547,influenza,0,cases,0.0,2.0,0.5,749.6987873070252,0.05618443895580258,32.04233282157744,0.05618443895580258,351,89370.85938325929
548,influenza,0,cases,0.0,2.0,0.9,43.891075972449514,0.004040045503514204,4.470386401691253,0.004040045503514204,101,61947.98536409066
549,influenza,0,cases,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
550,influenza,0,cases,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
551,influenza,0,cases,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
552,influenza,0,cases,1.0,1.0,0.25,30592.0961248737,2.4745840057585,1663.1808303647035,2.4745840057585,503,96934.26343728532
553,influenza,0,cases,1.0,1.0,0.5,530.9570051919636,0.03969880418649438,25.611833550092328,0.03969880418649438,303,91766.18164193702
554,influenza,0,cases,1.0,1.0,0.9,42.77676135034234,0.003933312274026198,4.416379177753316,0.003933312274026198,99,62038.32522549007
555,influenza,0,cases,1.0,2.0,0.25,26667.709936972336,2.0896954374445644,1199.9893188510755,2.0896954374445644,582,98896.88885117526
556,influenza,0,cases,1.0,2.0,0.5,157.5014460983793,0.01171634482201844,9.124078480469384,0.01171634482201844,211,91303.05856105052
557,influenza,0,cases,1.0,2.0,0.9,20.447610040393744,0.0018354007619660868,2.731637432662067,0.0018354007619660868,67,62252.34668463848
558,influenza,0,cases,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
559,influenza,0,cases,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
560,influenza,0,cases,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
561,influenza,0,cases,2.0,1.0,0.25,24445.55166444325,1.8813403613308042,991.9190742795761,1.8813403613308042,628,99904.40542173189
562,influenza,0,cases,2.0,1.0,0.5,136.02317148321364,0.010106602948257026,8.426439935351487,0.010106602948257026,195,92547.47173019058
563,influenza,0,cases,2.0,1.0,0.9,20.1269914675335,0.0018042750227842083,2.717044344157385,0.0018042750227842083,66,62276.38577169128
564,influenza,0,cases,2.0,2.0,0.25,23116.10325892653,1.7594455650118916,840.4251170118181,1.7594455650118916,688,99966.87996013557
565,influenza,0,cases,2.0,2.0,0.5,71.61504544286178,0.005300149643337607,5.108876721487583,0.005300149643337607,152,92102.2470595414
566,influenza,0,cases,2.0,2.0,0.9,13.075011714709385,0.0011432014380436835,2.1381592318514278,0.0011432014380436835,50,62320.47137235625
567,influenza,0,deaths,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
568,influenza,0,deaths,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
569,influenza,0,deaths,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
570,influenza,0,deaths,0.0,1.0,0.25,42415.07931404558,3.7638204759084726,3283.230229796438,3.7638204759084726,395,75208.11231947172
571,influenza,0,deaths,0.0,1.0,0.5,12364.573844572244,0.9853573286271409,588.3603392415314,0.9853573286271409,458,84241.52320549116
572,influenza,0,deaths,0.0,1.0,0.9,497.6605033367265,0.04682247995122923,34.53267958028161,0.04682247995122923,216,64138.425454364
573,influenza,0,deaths,0.0,2.0,0.25,33514.36164530073,2.7740892975229006,1979.1015149633404,2.7740892975229006,474,91128.11707048223
574,influenza,0,deaths,0.0,2.0,0.5,962.402719978136,0.07214120230614413,46.11047525167173,0.07214120230614413,333,92020.5995920681
575,influenza,0,deaths,0.0,2.0,0.9,82.8475687608828,0.007678664854975234,8.243037511895702,0.007678664854975234,119,66184.18436052279
576,influenza,0,deaths,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
577,influenza,0,deaths,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
578,influenza,0,deaths,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
579,influenza,0,deaths,1.0,1.0,0.25,30423.382400712326,2.457750560421347,1654.056636210173,2.457750560421347,501,97270.57167574119
580,influenza,0,deaths,1.0,1.0,0.5,622.7340808909747,0.04656672108187704,31.378422587936775,0.04656672108187704,300,92844.40399751894
581,influenza,0,deaths,1.0,1.0,0.9,58.352972323038536,0.005390858114036435,5.912480611004114,0.005390858114036435,109,64519.1680527742
582,influenza,0,deaths,1.0,2.0,0.25,26311.348926558403,2.055880394405856,1169.5579293887754,2.055880394405856,583,99128.31375860784
583,influenza,0,deaths,1.0,2.0,0.5,205.36565283020224,0.01527397953862519,12.515034166943716,0.01527397953862519,215,93300.67996037335
584,influenza,0,deaths,1.0,2.0,0.9,31.725668114000296,0.002881593207763764,4.020409128778337,0.002881593207763764,79,66029.88484821412
585,influenza,0,deaths,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
586,influenza,0,deaths,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
587,influenza,0,deaths,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
588,influenza,0,deaths,2.0,1.0,0.25,24379.010566375673,1.8752039551492106,986.5291119313788,1.8752039551492106,627,99913.65349925499
589,influenza,0,deaths,2.0,1.0,0.5,156.9788398984324,0.011663962765193714,9.920237977302433,0.011663962765193714,198,93457.77553040603
590,influenza,0,deaths,2.0,1.0,0.9,25.029305779019104,0.002258726655397162,3.2736362893571624,0.002258726655397162,72,64142.123872971526
591,influenza,0,deaths,2.0,2.0,0.25,23017.393681563033,1.7504999016385479,831.0229460598267,1.7504999016385479,687,99972.31944156562
592,influenza,0,deaths,2.0,2.0,0.5,90.55786693342694,0.006704659704644801,6.6076401365875,0.006704659704644801,158,93730.08621621497
593,influenza,0,deaths,2.0,2.0,0.9,18.54371507418828,0.0016474554940014484,2.826227317750641,0.0016474554940014484,59,65782.64392898334
594,influenza,56,cases,0.0,0.0,0.25,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
595,influenza,56,cases,0.0,0.0,0.5,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
596,influenza,56,cases,0.0,0.0,0.9,58283.224719452446,5.8282444869032926,6302.594576046175,5.8282444869032926,328,0.0
597,influenza,56,cases,0.0,1.0,0.25,42571.185114504486,3.7814104259612105,3268.0596249948794,3.7814104259612105,402,70014.9884100827
598,influenza,56,cases,0.0,1.0,0.5,12325.431544229079,0.9823712256800812,531.7757426206193,0.9823712256800812,505,78574.54524562915
599,influenza,56,cases,0.0,1.0,0.9,280.4462727830715,0.02636208518488875,19.107842246007426,0.02636208518488875,201,61397.64601476704
600,influenza,56,cases,0.0,2.0,0.25,34505.63490781691,2.8779297308360157,2065.2038171108516,2.8779297308360157,478,85649.46280655837
601,influenza,56,cases,0.0,2.0,0.5,814.7196032196088,0.06110402851318276,32.85081908810213,0.06110402851318276,378,86356.7717420382
602,influenza,56,cases,0.0,2.0,0.9,43.91232640258512,0.0040418417386044216,4.470386401691253,0.0040418417386044216,101,61758.168001636084
603,influenza,56,cases,1.0,0.0,0.25,39110.535590713145,3.3839587406630995,2828.7005654740624,3.3839587406630995,411,87043.73041908268
604,influenza,56,cases,1.0,0.0,0.5,7095.380944309302,0.5502354426623874,317.4372748437288,0.5502354426623874,450,89432.51515945759
605,influenza,56,cases,1.0,0.0,0.9,261.4449186339507,0.024562522881118976,18.256588388763667,0.024562522881118976,195,62276.99378871326
606,influenza,56,cases,1.0,1.0,0.25,30730.940407046368,2.4885125150788507,1675.0659939922766,2.4885125150788507,503,96318.30574375029
607,influenza,56,cases,1.0,1.0,0.5,545.1821938172181,0.0407730056488612,25.795938607684302,0.0407730056488612,310,90730.8502946777
608,influenza,56,cases,1.0,1.0,0.9,42.785969775951905,0.003934086040207149,4.416379177753316,0.003934086040207149,99,61950.16846460075
609,influenza,56,cases,1.0,2.0,0.25,26894.00458543783,2.1112468446480963,1219.3282903614434,2.1112468446480963,579,98472.38365844592
610,influenza,56,cases,1.0,2.0,0.5,161.7368862915779,0.012034240894151626,9.14345842301703,0.012034240894151626,218,89978.44961141572
611,influenza,56,cases,1.0,2.0,0.9,20.447850279044214,0.0018354168086906258,2.731637432662067,0.0018354168086906258,67,62225.44000245039
612,influenza,56,cases,2.0,0.0,0.25,27516.290461093322,2.1717968342999394,1352.8764616487135,2.1717968342999394,541,99544.46084024882
613,influenza,56,cases,2.0,0.0,0.5,407.0098163313664,0.030380393304993418,21.504557977190714,0.030380393304993418,270,93277.28762588264
614,influenza,56,cases,2.0,0.0,0.9,41.823864203685616,0.003844355641728227,4.364005103276373,0.003844355641728227,98,62467.69916278379
615,influenza,56,cases,2.0,1.0,0.25,24521.40359815589,1.8883478198858903,999.0325037677071,1.8883478198858903,626,99886.61626176607
616,influenza,56,cases,2.0,1.0,0.5,137.2823183494922,0.010201374938289352,8.43124880980031,0.010201374938289352,197,92010.95754978746
